Date/Time,Badge Number,Reading
2025-05-09 16:00:00,W-84182910,65744.69
2025-05-09 16:00:00,W-51139197,366495.78
2025-05-09 16:00:00,W-84178630,238643.23
2025-05-09 16:00:00,W-51139156,138956.84
2025-05-09 16:00:00,W-51140306,1164456.9
2025-05-09 16:00:00,W-51139376,42843.59
2025-05-09 16:00:00,W-84220384,260277.01
2025-05-09 16:00:00,W-51046560,358603.49
2025-05-09 16:00:00,W-84181147,9999999.98
2025-05-09 16:00:00,W-51046106,488749.59
2025-05-09 16:00:00,W-51063502,123487.64
2025-05-09 16:00:00,W-51139379,639678.96
2025-05-09 16:00:00,W-84218604,114428.96
2025-05-09 16:00:00,W-51140047,59206.22
2025-05-09 16:00:00,W-51140570,475889.8
2025-05-09 16:00:00,W-51140322,715147.3
2025-05-09 16:00:00,W-84182059,245708.69
2025-05-09 16:00:00,W-51045048,0.02
2025-05-09 16:00:00,W-51109269,122595.47
2025-05-09 16:00:00,W-51119892,304779.09
2025-05-09 16:00:00,W-51133779,408737.69
2025-05-09 16:00:00,W-51079798,481335.95
2025-05-09 16:00:00,W-51084949,283521.08
2025-05-09 16:00:00,W-51084704,379762.8
2025-05-09 16:00:00,W-51084901,550874.53
2025-05-09 16:00:00,W-51108860,382893.43
2025-05-09 16:00:00,W-51112989,422387.24
2025-05-09 16:00:00,W-51108774,834.07
2025-05-09 16:00:00,W-51106023,593537.71
2025-05-09 16:00:00,W-51099133,170448.71
2025-05-09 16:00:00,W-51102517,373956.3
2025-05-09 16:00:00,W-51109978,391811.13
2025-05-09 16:00:00,W-51135293,384384.03
2025-05-09 16:00:00,W-51122525,143952.47
2025-05-09 16:00:00,W-51132557,306266.75
2025-05-09 16:00:00,W-51079677,521403.77
2025-05-09 16:00:00,W-51109859,263623.97
2025-05-09 16:00:00,W-51080450,446834.68
2025-05-09 16:00:00,W-51113229,448885.78
2025-05-09 16:00:00,W-51108257,175421.75
2025-05-09 16:00:00,W-51115731,195866.27
2025-05-09 16:00:00,W-51111100,224126.0
2025-05-09 16:00:00,W-51112163,265734.18
2025-05-09 16:00:00,W-51111415,160221.47
2025-05-09 16:00:00,W-51119348,151211.03
2025-05-09 16:00:00,W-51117940,756590.83
2025-05-09 16:00:00,W-51105360,896189.89
2025-05-09 16:00:00,W-51107503,1091336.49
2025-05-09 16:00:00,W-51102264,156611.61
2025-05-09 16:00:00,W-51106930,453416.33
2025-05-09 16:00:00,W-51123874,1143838.34
2025-05-09 16:00:00,W-51127489,471606.0
2025-05-09 16:00:00,W-51110901,138333.71
2025-05-09 16:00:00,W-51107637,738249.47
2025-05-09 16:00:00,W-51106520,415155.68
2025-05-09 16:00:00,W-51109934,426848.89
2025-05-09 16:00:00,W-51105632,1200764.4
2025-05-09 16:00:00,W-51105638,1082450.61
2025-05-09 16:00:00,W-51108486,681089.09
2025-05-09 16:00:00,W-51106125,210554.06
2025-05-09 16:00:00,W-51078067,331266.46
2025-05-09 16:00:00,W-51112153,254919.26
2025-05-09 16:00:00,W-51113422,1126522.48
2025-05-09 16:00:00,W-51103608,457137.41
2025-05-09 16:00:00,W-51135135,1228967.52
2025-05-09 16:00:00,W-51072933,427714.33
2025-05-09 16:00:00,W-51080902,306449.57
2025-05-09 16:00:00,W-51080814,113980.47
2025-05-09 16:00:00,W-51067136,391409.68
2025-05-09 16:00:00,W-51064253,1071232.25
2025-05-09 16:00:00,W-84183756,343876.7
2025-05-09 16:00:00,W-51085309,531856.09
2025-05-09 16:00:00,W-51045820,322391.2
2025-05-09 16:00:00,W-51039531,445956.05
2025-05-09 16:00:00,W-51033009,248169.9
2025-05-09 16:00:00,W-51061347,1407868.58
2025-05-09 16:00:00,W-84179488,566068.41
2025-05-09 16:00:00,W-51119037,751001.48
2025-05-09 16:00:00,W-51125649,1258514.57
2025-05-09 16:00:00,W-51046648,569961.02
2025-05-09 16:00:00,W-51125542,338892.9
2025-05-09 16:00:00,W-84182047,319175.44
2025-05-09 16:00:00,W-51066676,888161.4
2025-05-09 16:00:00,W-51128557,616374.73
2025-05-09 16:00:00,W-51050787,256709.75
2025-05-09 16:00:00,W-51068320,121700.03
2025-05-09 16:00:00,W-51044692,583424.9
2025-05-09 16:00:00,W-84183381,563273.79
2025-05-09 16:00:00,W-51038256,342131.21
2025-05-09 16:00:00,W-51043372,394338.66
2025-05-09 16:00:00,W-51057979,172078.21
2025-05-09 16:00:00,W-84176489,230255.18
2025-05-09 16:00:00,W-51037921,141838.48
2025-05-09 16:00:00,W-51062894,397794.99
2025-05-09 16:00:00,W-51066321,373517.62
2025-05-09 16:00:00,W-51122202,821292.01
2025-05-09 16:00:00,W-51048463,324762.41
2025-05-09 16:00:00,W-51088721,22852.94
2025-05-09 16:00:00,W-51065024,198055.74
2025-05-09 16:00:00,W-51068904,1985294.0
2025-05-09 16:00:00,W-51127697,428949.36
2025-05-09 16:00:00,W-51065132,331867.65
2025-05-09 16:00:00,W-51047669,500658.53
2025-05-09 16:00:00,W-51124879,402749.34
2025-05-09 16:00:00,W-51041871,330127.11
2025-05-09 16:00:00,W-51033517,666721.35
2025-05-09 16:00:00,W-51057191,225901.7
2025-05-09 16:00:00,W-51061402,237476.79
2025-05-09 16:00:00,W-51121029,688768.33
2025-05-09 16:00:00,W-51066140,1000837.06
2025-05-09 16:00:00,W-84183538,378287.22
2025-05-09 16:00:00,W-51125675,279591.51
2025-05-09 16:00:00,W-84183296,267971.68
2025-05-09 16:00:00,W-51060679,121103.81
2025-05-09 16:00:00,W-51033589,270800.5
2025-05-09 16:00:00,W-51065106,179562.92
2025-05-09 16:00:00,W-51039073,1111808.05
2025-05-09 16:00:00,W-51120786,351985.53
2025-05-09 16:00:00,W-51126731,1158832.01
2025-05-09 16:00:00,W-51047831,453442.16
2025-05-09 16:00:00,W-51047068,85174.72
2025-05-09 16:00:00,W-51041865,297341.38
2025-05-09 16:00:00,W-51128539,256963.59
