Date/Time,Badge Number,Reading
2025-05-11,W-84182910,65745.36
2025-05-11,W-51054640,747611.76
2025-05-11,W-51139197,366592.29
2025-05-11,W-84178630,238712.16
2025-05-11,W-51140306,1165795.9
2025-05-11,W-51139156,138997.28
2025-05-11,W-51139376,42866.0
2025-05-11,W-84220384,260450.96
2025-05-11,W-51046560,361508.17
2025-05-11,W-84181147,9999999.98
2025-05-11,W-51046106,488749.59
2025-05-11,W-51063502,123537.62
2025-05-11,W-84218604,114625.85
2025-05-11,W-51139379,640249.83
2025-05-11,W-51140047,59267.63
2025-05-11,W-51140570,476674.3
2025-05-11,W-51140156,586955.3
2025-05-11,W-51140322,715781.4
2025-05-11,W-84182059,246271.47
2025-05-11,W-51045048,0.02
2025-05-11,W-51109269,122626.54
2025-05-11,W-51106171,826273.35
2025-05-11,W-51133779,409029.4
2025-05-11,W-51119892,305072.93
2025-05-11,W-51079798,482201.81
2025-05-11,W-51084949,283542.69
2025-05-11,W-51084704,379882.62
2025-05-11,W-51084901,551233.15
2025-05-11,W-51108860,382987.98
2025-05-11,W-51112989,422626.96
2025-05-11,W-51108774,834.07
2025-05-11,W-51106023,593766.72
2025-05-11,W-51099133,170504.47
2025-05-11,W-51102517,374227.74
2025-05-11,W-51109978,391811.13
2025-05-11,W-51135293,385062.03
2025-05-11,W-51122525,143955.29
2025-05-11,W-51132557,306414.91
2025-05-11,W-51079677,521993.12
2025-05-11,W-51109859,263764.36
2025-05-11,W-51080450,447076.75
2025-05-11,W-51113229,448885.78
2025-05-11,W-51108257,175461.37
2025-05-11,W-51115731,195982.82
2025-05-11,W-51112163,265829.64
2025-05-11,W-51111100,224184.58
2025-05-11,W-51111415,160286.13
2025-05-11,W-51119348,151335.37
2025-05-11,W-51117940,756958.93
2025-05-11,W-51105360,897848.52
2025-05-11,W-51107503,1092070.06
2025-05-11,W-51102264,156998.54
2025-05-11,W-51106930,453616.71
2025-05-11,W-51122473,422620.78
2025-05-11,W-51123874,1144406.99
2025-05-11,W-51127489,471997.65
2025-05-11,W-51110901,138490.62
2025-05-11,W-51107637,738424.38
2025-05-11,W-51106520,415281.42
2025-05-11,W-51109934,426848.89
2025-05-11,W-51105632,1202861.4
2025-05-11,W-51105638,1082572.2
2025-05-11,W-51108486,681319.44
2025-05-11,W-51106125,210554.22
2025-05-11,W-51078067,331469.9
2025-05-11,W-51112153,255156.85
2025-05-11,W-51113422,1126648.33
2025-05-11,W-51103608,457355.87
2025-05-11,W-51135135,1229912.73
2025-05-11,W-51072933,427757.48
2025-05-11,W-51080902,306562.05
2025-05-11,W-51080814,113980.47
2025-05-11,W-51067136,391616.56
2025-05-11,W-51064253,1072193.15
2025-05-11,W-84183756,344311.45
2025-05-11,W-51085309,532080.85
2025-05-11,W-51045820,322950.23
2025-05-11,W-51039531,446624.87
2025-05-11,W-51033009,248343.13
2025-05-11,W-51061347,1407868.58
2025-05-11,W-84179488,566192.04
2025-05-11,W-51119037,751080.77
2025-05-11,W-51125649,1260735.14
2025-05-11,W-51046648,570229.98
2025-05-11,W-51125542,340396.41
2025-05-11,W-84182047,319352.72
2025-05-11,W-51066676,888357.75
2025-05-11,W-51128557,616503.16
2025-05-11,W-51050787,257009.03
2025-05-11,W-51068320,121820.98
2025-05-11,W-51044692,583923.0
2025-05-11,W-84183381,563671.51
2025-05-11,W-51038256,342252.54
2025-05-11,W-51043372,394338.55
2025-05-11,W-84180592,201269.81
2025-05-11,W-51057979,172234.42
2025-05-11,W-84176489,230364.98
2025-05-11,W-51037921,141841.8
2025-05-11,W-51062894,398259.99
2025-05-11,W-51066321,373517.62
2025-05-11,W-51122202,822780.11
2025-05-11,W-51048463,324915.76
2025-05-11,W-51088721,22868.74
2025-05-11,W-51065024,198120.14
2025-05-11,W-51068904,1987391.29
2025-05-11,W-51127697,429062.49
2025-05-11,W-51047097,1641188.3
2025-05-11,W-51065132,332010.22
2025-05-11,W-51047669,501035.49
2025-05-11,W-51124879,402890.17
2025-05-11,W-51041871,330231.12
2025-05-11,W-51033517,668027.43
2025-05-11,W-51057191,225950.0
2025-05-11,W-51061402,237476.79
2025-05-11,W-51121029,689007.26
2025-05-11,W-51066140,1001676.27
2025-05-11,W-84183538,378354.58
2025-05-11,W-51125675,279724.7
2025-05-11,W-51126077,385792.63
2025-05-11,W-51041449,434325.13
2025-05-11,W-84183296,268069.12
2025-05-11,W-51046738,314293.33
2025-05-11,W-51060679,121142.48
2025-05-11,W-51033589,270875.92
2025-05-11,W-51065106,179592.28
2025-05-11,W-51039073,1113662.47
2025-05-11,W-51120786,352232.97
2025-05-11,W-51126731,1162023.62
2025-05-11,W-51047831,453608.61
2025-05-11,W-51047068,85174.79
2025-05-11,W-51041865,297617.23
2025-05-11,W-51128539,256963.67
2025-05-11,W-51041413,367304.0
2025-05-11,W-51043761,409477.46
2025-05-11,W-51038707,96272.59
2025-05-11,W-51035287,452915.87
2025-05-11,W-51039744,176620.82
2025-05-11,W-51065638,258634.65
2025-05-11,W-51122944,728352.47
2025-05-11,W-51122265,1279469.3
2025-05-11,W-51069645,377714.0
2025-05-11,W-51068383,255192.38
2025-05-11,W-51128441,397562.1
2025-05-11,W-51050832,710428.44
2025-05-11,W-51063877,3.66
2025-05-11,W-51036722,204322.32
2025-05-11,W-51065169,1099383.71
2025-05-11,W-51038083,456030.9
2025-05-11,W-84180540,289707.89
2025-05-11,W-51044830,186448.47
2025-05-11,W-51034413,62134.43
2025-05-11,W-51060618,448045.49
2025-05-11,W-51048021,351771.85
2025-05-11,W-51102791,1319755.26
2025-05-11,W-51065319,313631.64
2025-05-11,W-51067995,143430.6
2025-05-11,W-84183083,424739.32
2025-05-11,W-51124031,408781.5
2025-05-11,W-51127798,352640.61
2025-05-11,W-51119944,459364.65
2025-05-11,W-51089713,716842.48
2025-05-11,W-84183219,185364.61
2025-05-11,W-51065204,707568.79
2025-05-11,W-51039493,747935.29
2025-05-11,W-51075845,359082.29
2025-05-11,W-51071190,462889.34
2025-05-11,W-51077796,291975.93
2025-05-11,W-51072463,368684.54
2025-05-11,W-51071453,7096.65
2025-05-11,W-51073969,363913.11
2025-05-11,W-51118571,321160.75
2025-05-11,W-51118201,926048.57
2025-05-11,W-51116508,209140.05
